sample_id,claim_id,claim_text,claim_type,true_status,confidence
01863049,01863049_2,The man in the red jacket is positioned to the left of the other person.,spatial,SUPPORTED,0.9
01863049,01863049_3,The other person is closer to the building with the clock.,object_existence,SUPPORTED,0.9
01863049,01863049_4,The man in the red jacket is to the left of the person standing on the sidewalk.,spatial,SUPPORTED,0.9
12241557,12241557_0,The teddy bear is positioned in the foreground on the left side of the image.,attribute,UNCERTAIN,0.5
12241557,12241557_1,The teddy bear is holding a card with a blue background.,action,SUPPORTED,0.9
12241557,12241557_2,The teddy bear is larger than any other object in the image.,attribute,UNCERTAIN,0.5
12241557,12241557_3,The teddy bear is facing towards the right side of the image.,object_existence,SUPPORTED,0.9
12241557,12241557_4,"The teddy bear is placed in front of a sign that reads ""THE TEDDY BEAR SHOP"".",spatial,UNCERTAIN,0.5
101001520,101001520_0,The olives are dark in color.,object_existence,SUPPORTED,0.9
101001520,101001520_1,There are broccoli florets visible in the image.,object_existence,SUPPORTED,0.9
101001520,101001520_2,The broccoli is located to the left of the olives.,spatial,SUPPORTED,0.9
101001520,101001520_3,The olives are positioned above the broccoli.,spatial,SUPPORTED,0.9
101001520,101001520_4,The broccoli is green in color.,attribute,SUPPORTED,0.9
04248774,04248774_0,There is a person skateboarding on a bench.,object_existence,SUPPORTED,0.9
04248774,04248774_1,The bench is green and has a flat top.,attribute,CONTRADICTED,0.9
04248774,04248774_2,"In the background, there are vertical structures that resemble poles.",attribute,UNCERTAIN,0.5
04248774,04248774_3,There are no horizontal structures resembling a fence in the immediate foreground.,attribute,UNCERTAIN,0.5
04248774,04248774_4,The person is wearing a cap and a light-colored shirt.,action,SUPPORTED,0.9
17250321,17250321_0,The dog is wearing a collar with a green tag.,action,SUPPORTED,0.9
17250321,17250321_1,The dog's eyes are wide open.,attribute,UNCERTAIN,0.5
17250321,17250321_2,The dog is looking towards the oven.,action,SUPPORTED,0.9
17250321,17250321_3,The oven door is partially open.,attribute,UNCERTAIN,0.5
17250321,17250321_4,The interior of the oven appears to be illuminated.,object_existence,SUPPORTED,0.9
091044151,091044151_0,The animals have brown fur.,attribute,UNCERTAIN,0.5
091044151,091044151_1,They appear to be bears.,object_existence,CONTRADICTED,0.9
091044151,091044151_2,One bear is standing while the other is partially submerged in water.,action,SUPPORTED,0.9
091044151,091044151_3,The setting includes trees in the background.,attribute,UNCERTAIN,0.5
091044151,091044151_4,The bears are interacting with each other.,object_existence,SUPPORTED,0.9
05491597,05491597_0,The vehicle on the street appears to be dark in color.,object_existence,SUPPORTED,0.9
05491597,05491597_1,The vehicle has a rectangular shape typical of trucks.,object_existence,SUPPORTED,0.9
05491597,05491597_2,There is a green traffic light illuminated above the vehicle.,spatial,SUPPORTED,0.9
05491597,05491597_3,The vehicle is partially obscured by a person holding an umbrella.,action,SUPPORTED,0.9
05491597,05491597_4,The vehicle's rear lights are visible and appear to be red.,attribute,UNCERTAIN,0.5
12741461,12741461_0,There is a rainbow umbrella in the foreground.,attribute,UNCERTAIN,0.5
12741461,12741461_1,The balloons are floating in the air.,object_existence,SUPPORTED,0.9
12741461,12741461_2,There are two balloons in the image.,object_existence,SUPPORTED,0.9
12741461,12741461_3,One balloon is pink and the other is blue.,attribute,SUPPORTED,0.9
12741461,12741461_4,The pink balloon is to the left of the blue balloon.,spatial,UNCERTAIN,0.5
09816097,09816097_0,"The street sign reads ""Echo St 6200 N"".",counting,UNCERTAIN,0.5
09816097,09816097_1,There are palm trees in the background.,attribute,UNCERTAIN,0.5
09816097,09816097_2,A house with a chimney is visible.,object_existence,SUPPORTED,0.9
09816097,09816097_3,The sky is clear and blue.,attribute,UNCERTAIN,0.5
09816097,09816097_4,There is a stop sign partially visible behind the street sign.,spatial,UNCERTAIN,0.5
02411963,02411963_0,The person is holding the camera in their hands.,action,SUPPORTED,0.9
02411963,02411963_1,The camera is positioned in front of the person's chest.,spatial,UNCERTAIN,0.5
02411963,02411963_2,The person is looking directly at the camera.,action,SUPPORTED,0.9
02411963,02411963_3,The camera appears to be a standard-sized DSLR camera.,object_existence,SUPPORTED,0.9
02411963,02411963_4,The camera is located below the person's face and above the desk.,spatial,SUPPORTED,0.9
18348364,18348364_0,The coffee table has a wooden tray on it.,attribute,UNCERTAIN,0.5
18348364,18348364_1,There is a rug under the coffee table.,spatial,UNCERTAIN,0.5
18348364,18348364_2,The rug has a geometric pattern.,object_existence,SUPPORTED,0.9
18348364,18348364_3,"To the left of the coffee table, there is a beige armchair with a black and white pillow.",spatial,UNCERTAIN,0.5
18348364,18348364_4,The television is mounted on the wall above the coffee table.,spatial,SUPPORTED,0.9
17528428,17528428_0,The chair has a pink seat.,attribute,UNCERTAIN,0.5
17528428,17528428_1,The seat appears to have a glossy finish.,object_existence,SUPPORTED,0.9
17528428,17528428_2,The chair's frame is white.,attribute,UNCERTAIN,0.5
17528428,17528428_3,The sidewalk is made of cobblestones.,object_existence,SUPPORTED,0.9
17528428,17528428_4,There are plants behind the chair.,spatial,UNCERTAIN,0.5
04891899,04891899_0,The girl is sitting on the ground.,action,SUPPORTED,0.9
04891899,04891899_1,There is a fire hydrant in front of the girl.,spatial,UNCERTAIN,0.5
04891899,04891899_2,The background consists of trees and foliage.,attribute,UNCERTAIN,0.5
04891899,04891899_3,The girl is wearing a sleeveless top.,action,SUPPORTED,0.9
04891899,04891899_4,The fire hydrant is orange with a white top.,attribute,CONTRADICTED,0.9
02447446,02447446_0,There is a person standing on a paddleboard.,action,SUPPORTED,0.9
02447446,02447446_1,The person is wearing a wetsuit.,action,SUPPORTED,0.9
02447446,02447446_2,The person has a camera attached to their head.,object_existence,CONTRADICTED,0.9
02447446,02447446_3,A dog is sitting on the paddleboard with the person.,action,SUPPORTED,0.9
02447446,02447446_4,The water appears calm with minimal ripples.,object_existence,SUPPORTED,0.9
16529302,16529302_0,The tub is yellow.,attribute,CONTRADICTED,0.9
16529302,16529302_1,The cat is black.,attribute,SUPPORTED,0.9
16529302,16529302_2,The tub has a faucet with a silver handle.,object_existence,SUPPORTED,0.9
16529302,16529302_3,The cat's fur appears smooth and dense.,object_existence,SUPPORTED,0.9
16529302,16529302_4,The lighting in the room is dim.,object_existence,CONTRADICTED,0.9
021061347,021061347_0,The desk appears to be black.,attribute,UNCERTAIN,0.5
021061347,021061347_1,There is a white mouse on the desk.,attribute,UNCERTAIN,0.5
021061347,021061347_2,A keyboard is partially visible on the left side of the desk.,object_existence,SUPPORTED,0.9
021061347,021061347_3,"A circular orange sticker with a white letter ""F"" is on the desk.",text_ocr,UNCERTAIN,0.5
021061347,021061347_4,There is a blue light source near the top left corner of the desk.,spatial,UNCERTAIN,0.5
11493619,11493619_0,The vehicle is painted in a tan color.,object_existence,SUPPORTED,0.9
11493619,11493619_1,The vehicle has large tires.,attribute,UNCERTAIN,0.5
11493619,11493619_2,The vehicle appears to be a military-style truck.,object_existence,SUPPORTED,0.9
11493619,11493619_3,There are two people standing next to the vehicle.,spatial,UNCERTAIN,0.5
11493619,11493619_4,The vehicle has a boxy shape with a flat front.,object_existence,SUPPORTED,0.9
01956330,01956330_0,The person in the foreground is wearing a bright orange shirt.,action,SUPPORTED,0.9
01956330,01956330_1,The person in the foreground is wearing blue jeans.,action,SUPPORTED,0.9
01956330,01956330_2,The child in the background is wearing a yellow shirt.,action,SUPPORTED,0.9
01956330,01956330_3,The child in the background is wearing shorts.,action,SUPPORTED,0.9
01956330,01956330_4,The motorcycle has a windshield and handlebars.,object_existence,SUPPORTED,0.9
1697991,1697991_0,There are people skiing on a snowy slope.,object_existence,SUPPORTED,0.9
1697991,1697991_1,The slope is inclined upwards.,object_existence,CONTRADICTED,0.9
1697991,1697991_2,The people are spread out across the slope.,object_existence,SUPPORTED,0.9
1697991,1697991_3,"Some individuals are closer to the foreground, while others are further back.",attribute,UNCERTAIN,0.5
1697991,1697991_4,The person in the red jacket is on the right side of the image.,attribute,UNCERTAIN,0.5
19910432,19910432_0,The woman is holding a plate with food.,action,SUPPORTED,0.9
19910432,19910432_1,The plate is white.,attribute,SUPPORTED,0.9
19910432,19910432_2,The food appears to be pasta.,object_existence,CONTRADICTED,0.9
19910432,19910432_3,There are other people around the table.,attribute,UNCERTAIN,0.5
19910432,19910432_4,The setting looks like a restaurant.,object_existence,CONTRADICTED,0.9
06974680,06974680_0,There are two glasses on the shelf.,attribute,UNCERTAIN,0.5
06974680,06974680_1,The glasses are clear and transparent.,attribute,UNCERTAIN,0.5
06974680,06974680_2,The shelf is white and rectangular.,attribute,SUPPORTED,0.9
06974680,06974680_3,The glasses are positioned side by side.,attribute,UNCERTAIN,0.5
06974680,06974680_4,The shelf is mounted above the sink.,spatial,SUPPORTED,0.9
1370125,1370125_0,There is a printer on top of the cabinet.,spatial,SUPPORTED,0.9
1370125,1370125_1,The printer is black.,attribute,UNCERTAIN,0.5
1370125,1370125_2,The printer has a paper tray extended.,object_existence,SUPPORTED,0.9
1370125,1370125_3,There is a framed picture next to the printer.,spatial,UNCERTAIN,0.5
1370125,1370125_4,The framed picture contains a photograph of a person.,object_existence,CONTRADICTED,0.9
16464458,16464458_0,There is a piece of furniture with a black top.,attribute,UNCERTAIN,0.5
16464458,16464458_1,The furniture has a wooden base.,attribute,UNCERTAIN,0.5
16464458,16464458_2,The furniture is positioned near the edge of the image.,spatial,UNCERTAIN,0.5
16464458,16464458_3,The furniture appears to be a TV stand.,object_existence,SUPPORTED,0.9
16464458,16464458_4,The furniture has a rectangular shape.,object_existence,CONTRADICTED,0.9
00212582,00212582_0,The vehicle has a green body.,attribute,UNCERTAIN,0.5
00212582,00212582_1,There is a red rectangular sign with white text on the side of the vehicle.,text_ocr,UNCERTAIN,0.5
00212582,00212582_2,The vehicle has large black wheels.,attribute,UNCERTAIN,0.5
00212582,00212582_3,There are pipes and mechanical components visible on the side of the vehicle.,object_existence,SUPPORTED,0.9
00212582,00212582_4,The vehicle appears to be a steam locomotive.,object_existence,CONTRADICTED,0.9
1796765,1796765_0,The man on the left is wearing a maroon tie.,action,SUPPORTED,0.9
1796765,1796765_1,The man on the right is wearing a white tie.,action,SUPPORTED,0.9
1796765,1796765_2,Both men are wearing black suits.,action,SUPPORTED,0.9
1796765,1796765_3,The background appears to be an indoor sports hall with green flooring.,attribute,UNCERTAIN,0.5
1796765,1796765_4,There are no other individuals in the immediate vicinity.,object_existence,SUPPORTED,0.9
13628221,13628221_0,The person is wearing a purple shirt.,action,SUPPORTED,0.9
13628221,13628221_1,The person is holding a tennis racket.,action,SUPPORTED,0.9
13628221,13628221_2,The person is on a tennis court.,object_existence,CONTRADICTED,0.9
13628221,13628221_3,There is a blue wall behind the person.,spatial,UNCERTAIN,0.5
13628221,13628221_4,The person's shadow is cast on the ground.,attribute,UNCERTAIN,0.5
19326711,19326711_0,The bird has a long tail.,object_existence,SUPPORTED,0.9
19326711,19326711_1,The bird's body is dark blue.,attribute,UNCERTAIN,0.5
19326711,19326711_2,The bird is perched on a branch.,object_existence,SUPPORTED,0.9
19326711,19326711_3,The bird has a sharp beak.,object_existence,SUPPORTED,0.9
19326711,19326711_4,The bird's wings are spread slightly.,object_existence,SUPPORTED,0.9
07894112,07894112_0,The person is wearing white shorts.,action,SUPPORTED,0.9
07894112,07894112_1,The person is barefoot.,object_existence,CONTRADICTED,0.9
07894112,07894112_2,The person is reaching up towards a green frisbee.,attribute,UNCERTAIN,0.5
07894112,07894112_3,The background shows a clear blue sky.,attribute,UNCERTAIN,0.5
07894112,07894112_4,The ground is sandy with some patches of seaweed.,attribute,SUPPORTED,0.9
07894112,07894112_5,There is water visible in the distance.,object_existence,SUPPORTED,0.9
07894112,07894112_6,The person appears to be on a beach.,object_existence,CONTRADICTED,0.9
14974783,14974783_0,The image shows a van with an orange exterior.,attribute,UNCERTAIN,0.5
14974783,14974783_1,There is a surfboard mounted on top of the van.,spatial,UNCERTAIN,0.5
14974783,14974783_2,The van is parked in a lot with other vehicles.,object_existence,SUPPORTED,0.9
14974783,14974783_3,The background includes trees and a building.,attribute,UNCERTAIN,0.5
14974783,14974783_4,There are no apples visible in the image.,object_existence,SUPPORTED,0.9
18655716,18655716_0,The backpack on the right is located near the bench.,spatial,UNCERTAIN,0.5
18655716,18655716_1,The backpack appears to be brown in color.,attribute,UNCERTAIN,0.5
18655716,18655716_2,There are no other colors visible on the backpack.,object_existence,SUPPORTED,0.9
18655716,18655716_3,The backpack is distinct from the surrounding objects in terms of its shape and position.,attribute,UNCERTAIN,0.5
18655716,18655716_4,The color of the backpack is consistent with typical brown leather or canvas backpacks.,attribute,UNCERTAIN,0.5
07859572,07859572_0,The train's front window is dark.,object_existence,SUPPORTED,0.9
07859572,07859572_1,The train's body is primarily blue.,attribute,UNCERTAIN,0.5
07859572,07859572_2,The train's side windows are tinted.,object_existence,SUPPORTED,0.9
07859572,07859572_3,The train's front window appears to be the same color as its body.,object_existence,SUPPORTED,0.9
07859572,07859572_4,The train's body is not red.,attribute,UNCERTAIN,0.5
17206229,17206229_0,The girl in the foreground is wearing black shorts.,action,SUPPORTED,0.9
17206229,17206229_1,The girl in the foreground is wearing a white and yellow shirt.,action,SUPPORTED,0.9
17206229,17206229_2,The girl in the foreground has her arms raised in a peace sign.,text_ocr,UNCERTAIN,0.5
17206229,17206229_3,The girl in the foreground is holding a tennis ball.,action,SUPPORTED,0.9
17206229,17206229_4,The girl in the foreground is not wearing boots.,action,SUPPORTED,0.9
17362266,17362266_0,The field is filled with various plants.,object_existence,SUPPORTED,0.9
17362266,17362266_1,There are no distinct crops visible in the field.,object_existence,SUPPORTED,0.9
17362266,17362266_2,The plants appear to be wildflowers and grasses.,object_existence,CONTRADICTED,0.9
17362266,17362266_3,The field has a dense growth of vegetation.,object_existence,SUPPORTED,0.9
17362266,17362266_4,The ground is not clearly visible due to the overgrowth.,attribute,UNCERTAIN,0.5
02532956,02532956_0,The animals have black and white stripes.,attribute,UNCERTAIN,0.5
02532956,02532956_1,The animals have long legs.,object_existence,CONTRADICTED,0.9
02532956,02532956_2,The animals have a mane.,object_existence,CONTRADICTED,0.9
02532956,02532956_3,The animals are standing on dirt.,action,SUPPORTED,0.9
02532956,02532956_4,The animals have a tail.,object_existence,CONTRADICTED,0.9
08332189,08332189_0,The woman is wearing a dark coat.,action,SUPPORTED,0.9
08332189,08332189_1,She is walking on the sidewalk.,action,SUPPORTED,0.9
08332189,08332189_2,Her hair appears to be light-colored.,attribute,UNCERTAIN,0.5
08332189,08332189_3,She is carrying a bag.,action,UNCERTAIN,0.5
08332189,08332189_4,She is positioned below the double-decker buses.,spatial,UNCERTAIN,0.5
01588791,01588791_0,The cardboard box is located on the left side of the photo.,object_existence,SUPPORTED,0.9
01588791,01588791_1,The box is near the piano stand.,spatial,UNCERTAIN,0.5
01588791,01588791_2,The box is partially obscured by the piano stand.,attribute,UNCERTAIN,0.5
01588791,01588791_3,The box is on the floor.,object_existence,SUPPORTED,0.9
01588791,01588791_4,The box is rectangular and brown.,attribute,UNCERTAIN,0.5
03236221,03236221_0,The boy is wearing a blue jersey with the number 60.,action,SUPPORTED,0.9
03236221,03236221_1,He is holding a white controller.,action,SUPPORTED,0.9
03236221,03236221_2,He is standing on a striped rug.,action,SUPPORTED,0.9
03236221,03236221_3,There are other children around him.,attribute,UNCERTAIN,0.5
03236221,03236221_4,He appears to be engaged in a video game activity.,object_existence,CONTRADICTED,0.9
14445965,14445965_0,The mug is located on the table.,object_existence,SUPPORTED,0.9
14445965,14445965_1,The bowl is also on the table.,object_existence,SUPPORTED,0.9
14445965,14445965_2,The mug is positioned closer to the center of the table.,object_existence,SUPPORTED,0.9
14445965,14445965_3,The bowl is positioned further to the right side of the table.,spatial,UNCERTAIN,0.5
14445965,14445965_4,There are no other objects obscuring the mug and the bowl from view.,object_existence,SUPPORTED,0.9
11546518,11546518_0,The vehicle is a military-style truck.,object_existence,CONTRADICTED,0.9
11546518,11546518_1,There is a crane mounted on the back of the truck.,object_existence,SUPPORTED,0.9
11546518,11546518_2,The truck is parked on a snowy road.,object_existence,SUPPORTED,0.9
11546518,11546518_3,There is a yellow vehicle being lifted by the crane.,attribute,UNCERTAIN,0.5
11546518,11546518_4,Two individuals are standing near the truck.,spatial,UNCERTAIN,0.5
04119802,04119802_0,The person holding the black bag is on the left side.,action,SUPPORTED,0.9
04119802,04119802_1,The black bag is being held by a person wearing a light-colored jacket.,action,SUPPORTED,0.9
04119802,04119802_2,There are other people standing behind the person with the black bag.,spatial,UNCERTAIN,0.5
04119802,04119802_3,The black bag is positioned near the edge of the platform.,spatial,UNCERTAIN,0.5
04119802,04119802_4,The platform appears to be part of a train station.,object_existence,CONTRADICTED,0.9
03431,03431_0,The giraffe near the other giraffes has a long neck.,spatial,UNCERTAIN,0.5
03431,03431_1,The giraffe's body is covered with brown patches separated by white lines.,attribute,UNCERTAIN,0.5
03431,03431_2,The giraffe is standing close to a tree.,action,SUPPORTED,0.9
03431,03431_3,There are other giraffes in the background.,attribute,UNCERTAIN,0.5
03431,03431_4,"The giraffe appears to be fully grown, as it is taller than the other giraffes.",attribute,UNCERTAIN,0.5
04813497,04813497_0,There is a plate with sushi on it.,object_existence,SUPPORTED,0.9
04813497,04813497_1,The orange is placed on the table.,attribute,UNCERTAIN,0.5
04813497,04813497_2,The orange is not on any plate.,attribute,UNCERTAIN,0.5
04813497,04813497_3,The orange is near the center of the table.,spatial,UNCERTAIN,0.5
04813497,04813497_4,The orange is not touching any plates.,attribute,UNCERTAIN,0.5
0450776,0450776_0,There is a bicycle leaning against the bench.,object_existence,SUPPORTED,0.9
0450776,0450776_1,The bicycle has a basket attached to it.,object_existence,SUPPORTED,0.9
0450776,0450776_2,The bench is made of wood.,object_existence,SUPPORTED,0.9
0450776,0450776_3,The scene appears to be in a park.,object_existence,CONTRADICTED,0.9
0450776,0450776_4,The person sitting on the bench is wearing dark clothing.,action,SUPPORTED,0.9
13629300,13629300_0,The benches have wooden seats.,attribute,UNCERTAIN,0.5
13629300,13629300_1,The benches have metal armrests.,attribute,UNCERTAIN,0.5
13629300,13629300_2,The benches are aligned in a row.,object_existence,SUPPORTED,0.9
13629300,13629300_3,The ground is paved with cobblestones.,attribute,UNCERTAIN,0.5
13629300,13629300_4,The benches are attached to a stone wall.,object_existence,SUPPORTED,0.9
13663536,13663536_0,The keyboard is placed on a desk.,object_existence,SUPPORTED,0.9
13663536,13663536_1,There is a computer monitor behind the keyboard.,spatial,UNCERTAIN,0.5
13663536,13663536_2,The desk has a curved edge.,object_existence,SUPPORTED,0.9
13663536,13663536_3,There are papers and books scattered around the keyboard.,attribute,UNCERTAIN,0.5
13663536,13663536_4,A chair is partially visible in front of the desk.,spatial,UNCERTAIN,0.5
03539432,03539432_0,The boy in the foreground is wearing blue shorts.,action,SUPPORTED,0.9
03539432,03539432_1,The boy in the foreground has black socks with yellow stripes.,attribute,UNCERTAIN,0.5
03539432,03539432_2,The boy in the middle is wearing red and white striped jerseys.,action,SUPPORTED,0.9
03539432,03539432_3,The boy in the background is wearing a yellow jersey.,action,SUPPORTED,0.9
03539432,03539432_4,The boy in the far right is wearing red socks with white stripes.,action,SUPPORTED,0.9
18492629,18492629_0,The man is wearing a white suit.,action,SUPPORTED,0.9
18492629,18492629_1,The man has a blue tie.,attribute,UNCERTAIN,0.5
18492629,18492629_2,The man is wearing sunglasses.,action,SUPPORTED,0.9
18492629,18492629_3,There are dark trees in the background.,attribute,SUPPORTED,0.9
18492629,18492629_4,The man is standing on a street.,action,SUPPORTED,0.9
15340115,15340115_0,The person is holding a bottle.,action,SUPPORTED,0.9
15340115,15340115_1,The person has long hair.,object_existence,CONTRADICTED,0.9
15340115,15340115_2,The person is wearing sunglasses.,action,SUPPORTED,0.9
15340115,15340115_3,The person is wearing a jacket.,action,SUPPORTED,0.9
15340115,15340115_4,The person is outdoors in a grassy area.,object_existence,CONTRADICTED,0.9
19904701,19904701_0,The person is holding a sheep.,action,SUPPORTED,0.9
19904701,19904701_1,There is a white tent in the background.,attribute,UNCERTAIN,0.5
19904701,19904701_2,A man is sitting on a bench behind the fence.,spatial,UNCERTAIN,0.5
19904701,19904701_3,The sheep is black and white.,attribute,UNCERTAIN,0.5
19904701,19904701_4,The person is wearing a white shirt.,action,SUPPORTED,0.9
13515501,13515501_0,The large device is positioned on a stand.,attribute,UNCERTAIN,0.5
13515501,13515501_1,It is located on the left side of the room.,object_existence,CONTRADICTED,0.9
13515501,13515501_2,The device appears to be a television.,object_existence,CONTRADICTED,0.9
13515501,13515501_3,There is a red ottoman in front of it.,spatial,UNCERTAIN,0.5
13515501,13515501_4,The room has a yellow wall color.,attribute,UNCERTAIN,0.5
05310359,05310359_0,There is a person's hand resting on the edge of the water.,object_existence,SUPPORTED,0.9
05310359,05310359_1,The person's feet are partially submerged in the water.,object_existence,SUPPORTED,0.9
05310359,05310359_2,A frisbee is placed on the stone surface.,object_existence,SUPPORTED,0.9
05310359,05310359_3,"The person's legs are visible, suggesting they are seated.",object_existence,SUPPORTED,0.9
05310359,05310359_4,The person appears to be leaning forward slightly.,object_existence,SUPPORTED,0.9
041029551,041029551_0,There is a fountain in the background.,attribute,UNCERTAIN,0.5
041029551,041029551_1,The fountain has a circular basin.,object_existence,SUPPORTED,0.9
041029551,041029551_2,The basin appears to contain water.,object_existence,SUPPORTED,0.9
041029551,041029551_3,The water level is visible within the basin.,object_existence,SUPPORTED,0.9
041029551,041029551_4,The fountain is surrounded by a paved area.,attribute,UNCERTAIN,0.5
02207917,02207917_0,The person is wearing a blue shirt.,action,SUPPORTED,0.9
02207917,02207917_1,The person has a beard.,object_existence,CONTRADICTED,0.9
02207917,02207917_2,The person is lying down.,object_existence,CONTRADICTED,0.9
02207917,02207917_3,The person is holding a brown object.,action,SUPPORTED,0.9
02207917,02207917_4,The brown object appears to be a teddy bear.,attribute,UNCERTAIN,0.5
03510424,03510424_0,There is a bag of leafy greens in the top center of the image.,attribute,UNCERTAIN,0.5
03510424,03510424_1,"To the left of the bag, there is a bunch of broccoli.",spatial,UNCERTAIN,0.5
03510424,03510424_2,The broccoli is green and has a distinctive shape with small florets.,attribute,UNCERTAIN,0.5
03510424,03510424_3,The bag appears to contain leafy greens such as spinach or kale.,attribute,UNCERTAIN,0.5
03510424,03510424_4,The vegetables are arranged neatly on a brown paper background.,attribute,UNCERTAIN,0.5
02921844,02921844_0,The person is wearing a striped shirt.,action,SUPPORTED,0.9
02921844,02921844_1,There are two large metal pots on the stove.,attribute,UNCERTAIN,0.5
02921844,02921844_2,The refrigerator is white and has a freezer compartment.,attribute,SUPPORTED,0.9
02921844,02921844_3,The microwave is black and located to the right of the refrigerator.,spatial,UNCERTAIN,0.5
02921844,02921844_4,The person is reaching towards the refrigerator door.,object_existence,CONTRADICTED,0.9
00600980,00600980_0,The person in the green shirt is performing a trick.,attribute,UNCERTAIN,0.5
00600980,00600980_1,The person is wearing jeans and sneakers.,action,SUPPORTED,0.9
00600980,00600980_2,The person's feet are positioned on a skateboard.,object_existence,SUPPORTED,0.9
00600980,00600980_3,The skateboard is elevated off the ground.,attribute,UNCERTAIN,0.5
00600980,00600980_4,The person appears to be in motion.,object_existence,SUPPORTED,0.9
07202148,07202148_0,The traffic signal is yellow.,text_ocr,UNCERTAIN,0.5
07202148,07202148_1,The traffic light has three lights.,object_existence,SUPPORTED,0.9
07202148,07202148_2,The top light is illuminated green.,attribute,UNCERTAIN,0.5
07202148,07202148_3,"The street sign reads ""Seymour St.""",text_ocr,UNCERTAIN,0.5
07202148,07202148_4,The building in the background is tall and glassy.,attribute,UNCERTAIN,0.5
1979414,1979414_0,There is a towel hanging on the left side of the image.,object_existence,SUPPORTED,0.9
1979414,1979414_1,There is a mirror above the sink.,spatial,SUPPORTED,0.9
1979414,1979414_2,The towel is pink with a blue pattern.,attribute,SUPPORTED,0.9
1979414,1979414_3,The mirror reflects part of the bathroom.,object_existence,SUPPORTED,0.9
1979414,1979414_4,The sink is white and has a faucet.,attribute,SUPPORTED,0.9
11214457,11214457_0,The woman is wearing a green jacket.,action,SUPPORTED,0.9
11214457,11214457_1,The woman is standing near the dock.,spatial,UNCERTAIN,0.5
11214457,11214457_2,"The woman is positioned to the right of the boat named ""Intrepid"".",spatial,UNCERTAIN,0.5
11214457,11214457_3,There are two other people standing closer to the camera than the woman.,action,SUPPORTED,0.9
11214457,11214457_4,The woman is facing towards the left side of the image.,object_existence,SUPPORTED,0.9
05891651,05891651_0,There is a large pizza on a metal tray.,attribute,UNCERTAIN,0.5
05891651,05891651_1,The pizza has slices of zucchini on it.,object_existence,CONTRADICTED,0.9
05891651,05891651_2,There is a bowl of salad with strawberries on the table.,object_existence,SUPPORTED,0.9
05891651,05891651_3,A glass of soda is present on the table.,attribute,UNCERTAIN,0.5
05891651,05891651_4,People are seated around the table eating.,action,SUPPORTED,0.9
15427529,15427529_0,The pillow is beige.,object_existence,SUPPORTED,0.9
15427529,15427529_1,The pillow has a textured surface.,text_ocr,UNCERTAIN,0.5
15427529,15427529_2,The pillow is placed on a chair.,object_existence,SUPPORTED,0.9
15427529,15427529_3,There are two cats resting on the chair.,object_existence,SUPPORTED,0.9
15427529,15427529_4,The chair has a cushioned seat and backrest.,object_existence,CONTRADICTED,0.9
00736977,00736977_0,The bear is on the left side of the image.,object_existence,SUPPORTED,0.9
00736977,00736977_1,The bear is white with brown spots.,attribute,UNCERTAIN,0.5
00736977,00736977_2,The bear is positioned behind a blue vase.,spatial,UNCERTAIN,0.5
00736977,00736977_3,The bear is facing towards the right.,object_existence,SUPPORTED,0.9
00736977,00736977_4,The bear is made of ceramic material.,object_existence,SUPPORTED,0.9
0292525,0292525_0,There is a traffic sign with a black arrow pointing right.,text_ocr,UNCERTAIN,0.5
0292525,0292525_1,The sign has a red border.,text_ocr,UNCERTAIN,0.5
0292525,0292525_2,There is another traffic sign below it with a black arrow pointing up.,spatial,SUPPORTED,0.9
0292525,0292525_3,The signs are attached to a utility pole.,text_ocr,UNCERTAIN,0.5
0292525,0292525_4,There are numerous electrical wires around the pole.,attribute,UNCERTAIN,0.5
1173487,1173487_0,There is a kite in the sky.,object_existence,CONTRADICTED,0.9
1173487,1173487_1,The sky is partly cloudy.,object_existence,SUPPORTED,0.9
1173487,1173487_2,The beach has waves.,object_existence,SUPPORTED,0.9
1173487,1173487_3,There are two people near the water.,spatial,UNCERTAIN,0.5
1173487,1173487_4,There is a green object on the right side of the image.,attribute,UNCERTAIN,0.5
01650140,01650140_0,The book is open.,attribute,UNCERTAIN,0.5
01650140,01650140_1,"The text on the book reads ""Horrid Henry's Newspaper.""",text_ocr,UNCERTAIN,0.5
01650140,01650140_2,There is a keyboard in the background.,attribute,UNCERTAIN,0.5
01650140,01650140_3,The surface appears to be a desk.,object_existence,SUPPORTED,0.9
01650140,01650140_4,No remote control is visible in the image.,object_existence,SUPPORTED,0.9
04986662,04986662_0,The vehicle has multiple windows along its side.,object_existence,CONTRADICTED,0.9
04986662,04986662_1,The vehicle is white with green and blue stripes.,attribute,UNCERTAIN,0.5
04986662,04986662_2,The vehicle appears to be a bus.,object_existence,CONTRADICTED,0.9
04986662,04986662_3,The vehicle is partially covered by tall grass.,attribute,UNCERTAIN,0.5
04986662,04986662_4,The vehicle has a front windshield and side mirrors.,object_existence,CONTRADICTED,0.9
10338521,10338521_0,There is a metal gate in front of the horse.,spatial,SUPPORTED,0.9
10338521,10338521_1,The horse is standing behind the gate.,spatial,SUPPORTED,0.9
10338521,10338521_2,A person is sitting in a wheelchair in front of the horse.,spatial,UNCERTAIN,0.5
10338521,10338521_3,Three small white dogs are standing in front of the person.,spatial,UNCERTAIN,0.5
10338521,10338521_4,The scene is outdoors with greenery in the background.,attribute,UNCERTAIN,0.5
19757872,19757872_0,The person to the left of the woman is wearing a backpack.,spatial,CONTRADICTED,0.9
