sample_id,question,ground_truth,baseline_answer,corrected_answer,baseline_correct,corrected_correct,flip_to_correct,n_claims,n_claims_supported,n_claims_contradicted,n_claims_uncertain,intervened,intervention_score,used_fallback
2674,Is there a baseball glove in the image?,no,"No, there is no baseball glove in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
1738,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,2,0,3,1,0.214,0
845,Is there a couch in the image?,yes,"Yes, there is a couch in the image.","Yes, there is a couch in the image.",True,True,0,5,1,2,2,1,0.386,0
2681,Is there a cell phone in the image?,yes,"No, there is no cell phone in the image.",No,False,False,0,5,2,2,1,1,0.318,0
2131,Is there a person in the image?,yes,"Based on the observations, it is possible that there is a person in the image, but the blurriness makes it uncertain.",Yes,False,True,1,5,0,1,4,1,0.402,0
72,Is there a traffic light in the image?,no,"No, there is no traffic light in the image.",No,True,True,0,5,1,1,3,1,0.334,0
1900,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,3,1,1,1,0.198,0
49,Is there a backpack in the image?,yes,"Yes, there is a backpack in the image.","Yes, there is a backpack in the image.",True,True,0,5,2,0,3,1,0.214,0
343,Is there a traffic light in the image?,yes,"No, there is no traffic light in the image.","No, there is no traffic light in the image.",False,False,0,5,3,0,2,0,0.146,0
1154,Is there a couch in the image?,no,"No, there is no couch in the image.",No,True,True,0,5,0,0,5,1,0.35,0
1830,Is there a baseball glove in the image?,no,"No, there is no baseball glove in the image.",No,True,True,0,5,1,1,3,1,0.334,0
1475,Is there a book in the image?,yes,"Yes, there are books in the image.",Yes,True,True,0,5,1,0,4,1,0.28200000000000003,0
2682,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,0,1,4,1,0.402,0
1839,Is there a sports ball in the image?,yes,"Yes, there is a sports ball in the image.","Yes, there is a sports ball in the image.",True,True,0,5,0,0,5,1,0.35,0
549,Is there a truck in the image?,yes,"Yes, there is a truck in the image.","Yes, there is a truck in the image.",True,True,0,5,0,1,4,1,0.402,0
2938,Is there a tv in the image?,no,"No, there is no TV in the image.",No,True,True,0,5,2,1,2,1,0.266,0
2928,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,0,1,4,1,0.402,0
917,Is there a potted plant in the image?,yes,"Yes, there is a potted plant in the image.","Yes, there is a potted plant in the image.",True,True,0,5,0,0,5,1,0.35,0
2383,Is there a person in the image?,yes,"Yes, there is a person in the image.",Yes.,True,True,0,5,0,1,4,1,0.402,0
1817,Is there a skis in the image?,yes,"Yes, there are skis in the image.","Yes, there is a ski in the image.",True,True,0,5,0,2,3,1,0.454,0
2314,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,2,1,2,1,0.266,0
1993,Is there a truck in the image?,yes,"Yes, there is a truck in the image.","Yes, there is a truck in the image.",True,True,0,5,0,3,2,1,0.506,0
388,Is there a person in the image?,no,"No, there is no person in the image.",No,True,True,0,5,1,2,2,1,0.386,0
2690,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,1,2,2,1,0.386,0
2982,Is there a tv in the image?,no,"No, there is no TV in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
984,Is there a cup in the image?,no,"No, there is no cup in the image.",No,True,True,0,5,0,2,3,1,0.454,0
570,Is there a bus in the image?,no,"No, there is no bus in the image.",No,True,True,0,5,2,1,2,1,0.266,0
819,Is there a broccoli in the image?,yes,"No, there is no broccoli in the image.",No,False,False,0,5,0,1,4,1,0.402,0
1375,Is there a backpack in the image?,yes,"Yes, there is a backpack in the image.",No,True,False,0,5,0,3,2,1,0.506,0
8,Is there a car in the image?,no,"Yes, there is a car in the image.","Yes, there is a car in the image.",False,False,0,5,0,3,2,1,0.506,0
822,Is there a backpack in the image?,no,"No, there is no backpack in the image.",No,True,True,0,5,0,2,3,1,0.454,0
368,Is there a chair in the image?,no,"No, there is no chair in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
916,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,1,2,2,1,0.386,0
2243,Is there a laptop in the image?,yes,"No, there is no laptop in the image.",No,False,False,0,5,0,4,1,1,0.558,0
1549,Is there a truck in the image?,yes,"Yes, there is a truck in the image.","Yes, there is a truck in the image.",True,True,0,5,2,1,2,1,0.266,0
678,Is there a bed in the image?,no,"No, there is no bed in the image.",No,True,True,0,5,2,1,2,1,0.266,0
806,Is there a dining table in the image?,no,"No, there is no dining table in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
2364,Is there a person in the image?,no,"No, there is no person in the image.",No,True,True,0,5,2,0,3,1,0.214,0
1138,Is there a car in the image?,no,"No, there is no car in the image.",No,True,True,0,5,2,0,3,1,0.214,0
415,Is there a tv in the image?,yes,"Yes, there is a TV in the image.","Yes, there is a TV in the image.",True,True,0,5,0,3,2,1,0.506,0
99,Is there a remote in the image?,yes,"No, there is no remote in the image.",No,False,False,0,5,0,1,4,1,0.402,0
2783,Is there a remote in the image?,yes,"Yes, there is a remote in the image.","Yes, there is a remote.",True,True,0,5,0,3,2,1,0.506,0
