sample_id,question,ground_truth,baseline_answer,corrected_answer,baseline_correct,corrected_correct,flip_to_correct,n_claims,n_claims_supported,n_claims_contradicted,n_claims_uncertain,intervened,intervention_score,used_fallback
1583422,Where is the woman standing?,hallway,"The woman is standing inside a modern building, possibly an office or a public space, near a staircase.",The woman is standing in the hallway.,False,True,1,5,2,0,3,1,0.214,0
1260165,Are there any remote controls in this image?,yes,"No, there are no remote controls in this image.","No, there are no remote controls in this image.",False,False,0,5,4,1,0,0,0.13,0
04174158,On which side of the photo is the little doll?,left,The little doll is on the left side of the photo.,Left,True,True,0,5,1,0,4,1,0.28200000000000003,0
10767860,Is it an indoors scene?,yes,"Yes, it is an indoors scene.",Yes,True,True,0,5,1,3,1,1,0.438,0
00101458,Where does the man ski?,hills,The man is skiing on a snowy mountain slope in a mountainous region.,The man is skiing on a snowy mountain slope in a mountainous region.,False,False,0,5,4,0,1,0,0.07799999999999999,0
01656731,Do you see a keyboard to the left of the person that is wearing a shirt?,yes,"Yes, I see a keyboard to the left of the person wearing a shirt.","Yes, I see a keyboard to the left of the person wearing a shirt.",True,True,0,5,4,0,1,0,0.078,0
121037827,What animal is to the right of the dog?,sheep,The animal to the right of the dog is a sheep.,Sheep,True,True,0,5,2,0,3,1,0.214,0
1693927,What's the remote control on?,desk,The remote control is on a small table or stand next to the desk.,Desk,True,True,0,6,2,0,4,1,0.23666666666666666,0
16448765,Is the man to the right or to the left of the chair on the left?,right,The man is to the right of the chair on the left.,To the right,True,True,0,5,2,0,3,1,0.214,0
04197453,On which side is the oven?,right,The oven is on the right side of the image.,Right,True,True,0,5,3,0,2,1,0.146,0
051042704,Is the flower red?,no,"No, the flower is not red.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
01274973,What kind of drink is pictured?,milk,The image does not picture a drink; it shows a bowl of cereal.,Cereal,False,False,0,5,0,2,3,1,0.454,0
10970525,What's in the sink?,ball,A ball is in the sink.,A ball.,True,True,0,5,1,0,4,1,0.28200000000000003,0
18368230,What is the color of the arrow on the street sign?,white,The color of the arrow on the street sign is white.,White,True,True,0,5,1,0,4,1,0.28200000000000003,0
03715855,Is the bench on the right side of the picture?,no,"Yes, the bench is on the right side of the picture.",Yes,False,False,0,5,3,1,1,1,0.19799999999999998,0
08134901,What is on the appliance to the right of the container?,chicken,The appliance to the right of the container is a stove.,Soup,False,False,0,5,3,1,1,1,0.19799999999999998,0
18546918,What is the shape of the plate on the right?,octagonal,The plate on the right is square-shaped.,Square,False,False,0,5,3,0,2,1,0.146,0
00159172,What are the fruits to the right of the brown cake?,strawberries,The fruits to the right of the brown cake are strawberries.,The fruits to the right of the brown cake are strawberries.,False,False,0,0,0,0,0,0,0.0,0
03633085,What device is it?,remote control,The device is a remote control.,Remote control,False,True,1,5,0,3,2,1,0.506,0
04806476,Are there both a plate and a table in the image?,no,"No, there is neither a plate nor a table in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
1928517,Are there either any refrigerators or bags that are red?,yes,"Yes, there is a red refrigerator in the image.",Yes,True,True,0,5,1,0,4,1,0.28200000000000003,0
0260575,Are there either small cars or words?,yes,"Yes, there are words in the image.",Words,True,False,0,5,3,0,2,1,0.146,0
0416216,Are there any forks on the white object on top of the table?,no,"No, there are no forks on the white object on top of the table.","No, there are no forks on the white object on top of the table.",True,True,0,5,4,0,1,0,0.078,0
07542804,Is the drawer to the right of a man?,no,"No, the drawer is not to the right of a man.",No,True,True,0,5,3,0,2,1,0.146,0
04251893,Are there bowls to the right of the food in the top of the photo?,no,"No, there are no bowls to the right of the food in the top of the photo.",Yes,True,False,0,5,0,2,3,1,0.454,0
1335954,Is the man to the left or to the right of the people in the middle of the picture?,right,The man is to the right of the people in the middle of the picture.,The man is to the right of the people in the middle of the picture.,True,True,0,5,4,0,1,0,0.078,0
13539044,"What material is the floor, hardwood or stone?",hardwood,The floor is made of hardwood.,Hardwood,True,True,0,5,2,1,2,1,0.266,0
15729910,Is the bridge brown or green?,brown,The bridge is brown.,Brown,True,True,0,5,0,1,4,1,0.402,0
08416146,Which side of the picture is the couch on?,right,The couch is on the right side of the picture.,Right,True,True,0,5,2,1,2,1,0.266,0
18961291,What color do you think the adult sheep that is eating grass is?,black,The adult sheep that is eating grass is primarily white with darker patches.,White,False,False,0,5,2,0,3,1,0.214,0
01601562,Is the purple towel to the left of a toilet?,no,"Yes, the purple towel is to the left of the toilet.",Yes,False,False,0,5,2,1,2,1,0.266,0
16791638,Is the tap on the right side?,no,"No, the tap is not on the right side.",No,True,True,0,5,2,1,2,1,0.266,0
1887740,What place is shown?,pavement,"The image appears to show an intersection in a town or city, likely in Europe, based on the architectural style and road signs.",European city street,False,False,0,5,1,1,3,1,0.334,0
08410054,Are the people of the boat to the left or to the right of the red flag on the boat?,right,The people of the boat are to the right of the red flag on the boat.,To the right,True,True,0,5,3,0,2,1,0.146,0
05748173,Are there both a plate and a donut in this image?,no,"No, there is neither a plate nor a donut in the image.",No,True,True,0,8,4,0,4,1,0.18,0
00352807,What is the device to the right of the black device?,television,The device to the right of the black device is the television screen displaying a game.,Television,True,True,0,5,3,0,2,1,0.146,0
12774477,What animal is in front of the trees on the right side?,giraffe,The animal in front of the trees on the right side is a giraffe.,Giraffe,True,True,0,5,2,0,3,1,0.214,0
18107049,Is the brown chair to the left or to the right of the ottoman that looks black?,left,The brown chair is to the left of the black ottoman.,The brown chair is to the left of the black ottoman.,True,True,0,5,5,0,0,0,0.009999999999999998,0
18470134,What is the name of the food to the left of the tomato that is underneath the pickles?,hamburger,The food to the left of the tomato that is underneath the pickles is lettuce.,The food to the left of the tomato that is underneath the pickles is lettuce.,False,False,0,5,4,0,1,0,0.078,0
08174094,Does the scooter look red?,no,"Based on the image provided, it is not possible to definitively state whether the scooter looks red or not. The presence of fire and smoke obscures the details needed to make such a determination.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
0866562,What is the pillow lying on?,bed,The pillow is lying on the bed.,The pillow is lying on the bed.,True,True,0,5,2,0,3,1,0.214,0
01190702,What color are the clouds?,gray,The clouds in the image are primarily gray and white.,The clouds are white and gray.,True,True,0,5,2,0,3,1,0.214,0
11207726,Is the computer to the left of a dresser?,yes,"No, the computer is not to the left of a dresser; it is to the right.",No,False,False,0,5,1,2,2,1,0.386,0
11366797,What is that woman doing?,riding,The woman is riding a bicycle.,The woman is riding a bicycle.,True,True,0,5,2,1,2,1,0.266,0
08134794,Are there any cups on the countertop?,no,"No, there are no cups on the countertop.",No,True,True,0,5,3,0,2,1,0.146,0
10980191,What do you think is in the pot?,tree,"Based on the observations and reasoning, it is not possible to determine what is in the pot. The pot appears to be a decorative item, and without a closer view or more context, we cannot make an informed guess about its contents.","Based on the observations and reasoning, it is not possible to determine what is in the pot. The pot appears to be a decorative item, and without a closer view or more context, we cannot make an informed guess about its contents.",False,False,0,0,0,0,0,0,0.0,0
12582202,Is the wood cabinet to the right or to the left of the couch in the image?,right,The wood cabinet is to the right of the couch in the image.,To the right,True,True,0,5,1,2,2,1,0.386,0
12246928,What's the cat on?,rug,The cat is on a doormat.,The cat is on a brown doormat.,False,False,0,5,3,0,2,1,0.146,0
04869296,Is there a flag or a kite that is not purple?,no,"No, there is no flag or kite in the image that is not purple. The flag present in the image is white.",No,True,True,0,5,2,1,2,1,0.266,0
06144103,Are there any laptops?,no,"No, there are no laptops in the image.","No, there are no laptops in the image.",True,True,0,5,4,1,0,0,0.13,0
06674998,What's on the ceiling?,cord,There is nothing on the ceiling.,Fan,False,False,0,5,3,0,2,1,0.146,0
15880558,How clean are the windows on the side of the train?,tinted,The windows on the side of the train are not clean.,Dirty,False,False,0,5,3,2,0,1,0.25,0
131009649,"Which is less healthy, the cookies or the tomato?",cookies,The cookies are less healthy than the tomato.,The cookies.,True,True,0,5,2,0,3,1,0.214,0
19743171,Do you see any cones on the road the man is crossing?,no,"No, I do not see any cones on the road the man is crossing.","No, I do not see any cones on the road the man is crossing.",True,True,0,5,4,1,0,0,0.13,0
00215401,Is there a chair or a plate in this photo?,yes,"Yes, there is a plate in the photo, but there is no chair.",Plate,True,False,0,5,1,0,4,1,0.28200000000000003,0
12105812,What is the bat made of?,metal,"The bat is likely made of composite material, but this cannot be confirmed solely based on the image.","The bat is made of a lightweight material, likely aluminum or composite.",False,False,0,5,2,0,3,1,0.214,0
05141840,Does the sky look cloudy and blue?,no,"No, the sky does not look cloudy; it looks blue and clear.",No,True,True,0,5,3,1,1,1,0.198,0
14470764,Who is wearing the tie?,guy,The person on the left is wearing the tie.,The person on the far left is wearing the tie.,False,False,0,5,3,0,2,1,0.146,0
0623848,What color is the shoe?,gray,The shoe is brown.,Gray,False,True,1,5,1,1,3,1,0.334,0
03600057,Is the computer in the bottom of the picture?,yes,"Yes, the computer is in the bottom of the picture.",Yes,True,True,0,5,3,0,2,1,0.146,0
11804543,What color is the ball?,white,"The image does not contain a ball, so it is not possible to determine its color.",The ball is white.,False,True,1,5,2,0,3,1,0.214,0
18983693,What is on the statue?,jacket,The statue has an umbrella on it.,The statue has an umbrella on it.,False,False,0,5,5,0,0,0,0.009999999999999998,0
06319036,What color is the sweater?,gray,The sweater is light gray or beige.,The sweater is light gray.,True,True,0,5,1,0,4,1,0.28200000000000003,0
11327974,Which sign is white?,street sign,Both signs are white.,The street sign is white.,False,False,0,5,0,0,5,1,0.35,0
03513850,Is the girl wearing shorts?,no,"No, the girl is not wearing shorts.","No, the girl is not wearing shorts.",True,True,0,5,4,0,1,0,0.07799999999999999,0
06347045,What kind of vegetable is to the right of the tomato?,broccoli,The vegetable to the right of the tomato is a green pepper.,Yellow squash,False,False,0,5,2,0,3,1,0.214,0
15127182,What fruits are to the left of the strawberry on the plate?,cherries,There are no fruits to the left of the strawberry on the plate because there is no strawberry present in the image.,There are no fruits to the left of the strawberry on the plate.,False,False,0,5,2,1,2,1,0.266,0
00684249,Are there any cabinets under the counter the plate is on?,no,"Based on the image provided, it is not possible to definitively state whether there are cabinets under the counter the plate is on. The angle and lighting do not allow for a clear view of the lower area.",Yes,True,False,0,5,1,1,3,1,0.334,0
05444127,Do you see curtains to the right of the person who is looking at the laptop computer?,no,"No, I do not see curtains to the right of the person who is looking at the laptop computer.",No,True,True,0,7,0,1,6,1,0.3871428571428571,0
12640880,Does he wear a cap?,yes,"Yes, he wears a cap.","Yes, he wears a cap.",True,True,0,5,5,0,0,0,0.009999999999999998,0
17560384,Is the train to the right or to the left of the bag the man is carrying?,right,The train is to the right of the bag the man is carrying.,The train is to the right of the bag the man is carrying.,True,True,0,5,5,0,0,0,0.009999999999999998,0
08173549,Do you see people to the left of the motorcycle the fire is in front of?,yes,"Yes, there are people to the left of the motorcycle the fire is in front of.",Yes,True,True,0,5,2,0,3,1,0.214,0
01530411,What color is the vehicle to the right of the car?,red,The vehicle to the right of the car is red.,The vehicle to the right of the car is red.,True,True,0,5,0,0,5,1,0.35,0
09894390,Is it outdoors?,no,"No, it is not outdoors.",No,True,True,0,5,2,0,3,1,0.214,0
03681747,Is the shirt different in color than the tennis racket?,yes,"Yes, the shirt is different in color than the tennis racket.",Yes,True,True,0,5,2,0,3,1,0.214,0
04803484,Who is wearing a helmet?,man,The person wearing a helmet is not present in the image.,The person in the foreground is wearing a helmet.,False,False,0,5,2,0,3,1,0.214,0
16167582,On which side is the man?,left,The man is on the left side of the image.,Left,True,True,0,5,3,1,1,1,0.198,0
04903562,What's located on top of the table?,phone,The wine glasses are located on top of the table.,Phone,False,True,1,5,3,0,2,1,0.146,0
101008884,Are there bikes or brooms?,no,"No, there are no bikes or brooms in the image.",No,True,True,0,5,3,0,2,1,0.146,0
11925963,What color does the uniform have?,red,The uniform has red and gold colors.,Red,True,True,0,5,3,1,1,1,0.198,0
15519571,Who is in the sky?,man,The skier is in the sky.,A skier.,False,False,0,10,6,3,1,1,0.22399999999999998,0
15785278,Who do you think is in front of the person that wears glasses?,child,The giraffe is in front of the person wearing glasses.,The giraffe.,False,False,0,5,3,0,2,1,0.146,0
0038509,Are there both trains and doors in the picture?,yes,"No, there are not both trains and doors in the picture.",No,False,False,0,5,3,0,2,1,0.146,0
10110879,What is the man that is standing doing?,skateboarding,The man is skateboarding.,The man is skateboarding.,False,False,0,5,5,0,0,0,0.009999999999999998,0
01698074,The shirt the lady is wearing has which color?,blue,"The shirt the lady is wearing is light-colored, but the exact color cannot be determined from the image alone.",The shirt the lady is wearing is light green.,False,False,0,10,4,3,3,1,0.29200000000000004,0
07540985,Which place is it?,restaurant,It is likely a restaurant or a banquet hall.,Restaurant,True,True,0,5,1,1,3,1,0.334,0
09407119,Does the pole have a different color than the hat?,yes,"No, the pole does not have the same color as the hat.",Yes,False,True,1,5,3,1,1,1,0.198,0
0660247,The bag that to the right of the girl lies on what?,rug,The bag lies on the mat.,The bag lies on the mat.,False,False,0,5,4,0,1,0,0.078,0
07639572,What is covered in sea foam?,surfboard,The wave in the image is covered in sea foam.,The surfboard is covered in sea foam.,False,True,1,5,3,0,2,1,0.146,0
191038862,Is the plant in a vase?,no,"No, the plant is not in a vase.","No, the plant is not in a vase.",True,True,0,5,4,0,1,0,0.078,0
06313835,Who is standing?,man,The people in the image are standing.,People,False,False,0,5,2,0,3,1,0.214,0
10281484,Do you see any checkered tablecloths or tables?,yes,"Yes, I see a checkered tablecloth on the table.",Yes,True,True,0,5,2,0,3,1,0.214,0
17456829,Is this rug brown or blue?,blue,The rug is blue.,Blue,True,True,0,5,1,0,4,1,0.28200000000000003,0
13517306,What place was the photo taken at?,station,The photo was taken at a railway station in the UK.,Train Station,True,True,0,5,0,1,4,1,0.402,0
13275255,What is on the plate that is to the left of the beverage?,knife,The plate to the left of the beverage contains food remnants and a fork.,Food remnants,False,False,0,5,2,1,2,1,0.266,0
02759474,Are there either napkins or brooms in the photo?,no,"No, there are neither napkins nor brooms in the photo.",No,True,True,0,10,5,0,5,1,0.18,0
16540407,Are there both towels and mirrors in the picture?,no,"Yes, there are both towels and a mirror (or a reflective surface) in the picture.",Yes,False,False,0,5,2,0,3,1,0.214,0
123230,Is the ground white or black?,white,The ground is white.,The ground is white.,True,True,0,5,2,0,3,1,0.214,0
15705216,Which side is the shelf on?,left,"The shelf is on the right side of the image, where the bananas are displayed.",Right,False,False,0,5,2,1,2,1,0.266,0
13294481,Which kind of animal is it?,elephant,The animal in the image is an elephant.,Elephant,True,True,0,5,0,3,2,1,0.506,0
03297650,Is it an indoors scene?,yes,"Yes, it is an indoors scene.","Yes, it is an indoors scene.",True,True,0,7,4,1,2,1,0.19285714285714284,0
19831270,What is the man in the crowd wearing?,hat,"The man in the crowd is wearing casual spectator attire, likely including a hat, sunglasses, and a jacket, similar to other spectators in the image.","The man in the crowd is wearing casual spectator attire, likely including a hat, sunglasses, and a jacket, similar to other spectators in the image.",True,True,0,5,5,0,0,0,0.009999999999999998,0
14904180,Is it outdoors?,yes,"Yes, it is outdoors.","Yes, it is outdoors.",True,True,0,5,0,1,4,1,0.402,0
17797182,What color is the shirt the woman is wearing?,red,The woman is wearing a red or pink shirt.,The woman is wearing a sleeveless top that appears to be pink.,True,False,0,5,3,0,2,1,0.146,0
07142578,What is in front of the faucet?,sink,A decorative item is in front of the faucet.,A decorative item is in front of the faucet.,False,False,0,5,4,0,1,0,0.078,0
0797841,What vehicle is to the right of the dark car?,bus,"The vehicle to the right of the dark car is another car, partially obscured by trees.",There is no vehicle to the right of the dark car.,False,False,0,5,3,0,2,1,0.146,0
01530372,What is the fence made of?,metal,The fence is made of metal.,The fence is made of metal.,True,True,0,5,2,0,3,1,0.214,0
09795233,Is the fire extinguisher different in color than the sky?,yes,"Yes, the fire extinguisher is different in color than the sky.","Yes, the fire extinguisher is different in color than the sky.",True,True,0,5,4,0,1,0,0.078,0
07742316,Are there any children or men?,no,"No, there are no children in the image.","No, there are no children in the image.",True,True,0,5,4,1,0,0,0.13,0
19929863,What is the bench in front of?,tree,The bench is in front of the sliding door or window.,The bench is in front of the sliding door or window.,False,False,0,0,0,0,0,0,0.0,0
06846279,Is the lady to the left of glasses?,no,"No, there is no lady to the left of glasses because there is no lady in the image, and there are no glasses present.",No,True,True,0,5,2,0,3,1,0.214,0
16409146,Is the train white?,yes,"Yes, the train appears to be white.",No,True,False,0,5,2,0,3,1,0.214,0
00839093,In which part of the photo is the brown animal?,left,The brown animal is in the left part of the photo.,Left side,True,True,0,5,2,0,3,1,0.214,0
13831517,Does the roof have the same color as the post?,no,"No, the roof does not have the same color as the post.",No,True,True,0,5,2,1,2,1,0.266,0
04813428,What is the food on the plate that is to the right of the orange?,sushi,The food on the plate to the right of the orange is sushi rolls.,Skewered meat,True,False,0,5,1,0,4,1,0.28200000000000003,0
17569381,Are the napkins to the right of the person on the left side?,yes,"No, the napkins are not to the right of the person on the left side. They are located near the center of the table.",Yes,False,True,1,5,2,0,3,1,0.214,0
05720322,Which kind of device is on the table?,television,The device on the table is a DVD player.,Television,False,True,1,5,2,2,1,1,0.318,0
19900274,Is there any laptop on the table?,no,"No, there is no laptop on the table.",No,True,True,0,5,3,1,1,1,0.198,0
05175025,Is there an oven to the left of the fridge that is to the left of the lamp?,no,"No, there is no oven to the left of the fridge that is to the left of the lamp.",Yes,True,False,0,5,2,1,2,1,0.266,0
19284369,Do you see both a door and a window?,yes,"Yes, I see both a door and a window in the image.",Yes,True,True,0,5,3,1,1,1,0.198,0
11595526,What's the trash can made of?,metal,The trash can is likely made of metal or plastic.,The trash can is metallic.,True,True,0,5,3,0,2,1,0.146,0
08832502,Is the happy man to the left or to the right of the cone?,right,The happy man is to the right of the cone.,The happy man is to the right of the cone.,True,True,0,5,4,0,1,0,0.078,0
13387365,Who is wearing the socks?,child,The person in the white outfit is wearing socks.,The woman in the white dress is wearing socks.,False,False,0,5,2,0,3,1,0.214,0
10611152,What kind of appliance is to the left of the blender in the center?,coffee maker,The appliance to the left of the blender is a toaster.,Toaster,False,False,0,5,1,0,4,1,0.28200000000000003,0
19388759,What is in the container?,cabbage,"The container holds a red dish, which appears to be a stir-fried dish.",Vegetables,False,False,0,5,3,1,1,1,0.198,0
02620369,Do the shorts have a different color than the trunks?,no,"Yes, the shorts have a different color than the trunks.",Yes,False,False,0,5,2,0,3,1,0.214,0
196941,What's the fence made of?,wood,The fence is made of wood.,The fence is made of wood.,True,True,0,5,3,0,2,1,0.146,0
18445197,What is hanging on the brick wall?,flag,An American flag is hanging on the brick wall.,A flag is hanging on the brick wall.,True,True,0,5,3,0,2,1,0.146,0
162519,"What animal are the trees behind of, an elephant or a horse?",horse,The trees are behind a donkey.,The trees are behind a donkey.,False,False,0,5,1,1,3,1,0.334,0
1638555,Was paper used to make the cup to the left of the plate?,no,"No, the cup to the left of the plate was not made of paper.",No,True,True,0,5,3,0,2,1,0.146,0
