sample_id,claim_id,claim_text,claim_type,true_status,confidence
16774773,16774773_4,"The surfer's posture indicates they are comfortable with the wave size, which is more common in deeper water.",object_existence,SUPPORTED,0.9
11817373,11817373_0,The person is holding onto a line connected to the kite.,action,SUPPORTED,0.9
11817373,11817373_1,The person appears to be standing on a board.,action,SUPPORTED,0.9
11817373,11817373_2,The board is partially submerged in water.,object_existence,SUPPORTED,0.9
11817373,11817373_3,"The kite is high in the sky, indicating it's being used for wind power.",object_existence,SUPPORTED,0.9
11817373,11817373_4,"The person is positioned over the water, suggesting they are moving across it.",object_existence,CONTRADICTED,0.9
08164647,08164647_0,The hot dog contains processed meat.,object_existence,CONTRADICTED,0.9
08164647,08164647_1,The hot dog has ketchup and onions as toppings.,object_existence,SUPPORTED,0.9
08164647,08164647_2,The lettuce appears fresh and raw.,object_existence,SUPPORTED,0.9
08164647,08164647_3,The hot dog is served in a bun.,object_existence,SUPPORTED,0.9
08164647,08164647_4,The lettuce is topped with a dressing that looks like ranch dressing.,object_existence,SUPPORTED,0.9
14835926,14835926_0,The glass is transparent.,attribute,UNCERTAIN,0.5
14835926,14835926_1,The glass contains a green liquid.,attribute,UNCERTAIN,0.5
14835926,14835926_2,The glass is placed on the table.,attribute,UNCERTAIN,0.5
14835926,14835926_3,The glass is near the center of the table.,spatial,UNCERTAIN,0.5
14835926,14835926_4,The glass is in front of a child wearing a green shirt.,spatial,UNCERTAIN,0.5
13502130,13502130_0,The person is sitting on a toilet.,action,SUPPORTED,0.9
13502130,13502130_1,There is a newspaper in the person's hands.,attribute,UNCERTAIN,0.5
13502130,13502130_2,The person is wearing a brown jacket.,action,SUPPORTED,0.9
13502130,13502130_3,The device on the wall has a blue receiver.,attribute,UNCERTAIN,0.5
13502130,13502130_4,The device on the wall appears to be a payphone.,object_existence,CONTRADICTED,0.9
18896072,18896072_0,The couch is black.,attribute,UNCERTAIN,0.5
18896072,18896072_1,There are three people in the image.,object_existence,CONTRADICTED,0.9
18896072,18896072_2,The person on the right is wearing a gray sweater.,action,SUPPORTED,0.9
18896072,18896072_3,The person in the middle is sitting on a black couch.,action,SUPPORTED,0.9
18896072,18896072_4,The person on the left is wearing a red vest.,action,SUPPORTED,0.9
04964835,04964835_0,The person is riding a skateboard.,action,SUPPORTED,0.9
04964835,04964835_1,There is a fountain with a statue in the background.,attribute,UNCERTAIN,0.5
04964835,04964835_2,The person is wearing a cap.,action,SUPPORTED,0.9
04964835,04964835_3,The cap appears to be light-colored.,attribute,UNCERTAIN,0.5
04964835,04964835_4,The person is walking on a paved area.,action,SUPPORTED,0.9
041023994,041023994_0,The tray is placed on a flat surface.,object_existence,SUPPORTED,0.9
041023994,041023994_1,The surface appears to be part of a bed.,object_existence,CONTRADICTED,0.9
041023994,041023994_2,There are pillows behind the tray.,spatial,UNCERTAIN,0.5
041023994,041023994_3,"The tray has a magazine titled ""Insider"" on it.",object_existence,SUPPORTED,0.9
041023994,041023994_4,The surface is covered with white bedding.,attribute,UNCERTAIN,0.5
071028358,071028358_0,The telephone is placed on a green surface.,attribute,UNCERTAIN,0.5
071028358,071028358_1,There is a bowl to the right of the telephone.,spatial,SUPPORTED,0.9
071028358,071028358_2,The bowl appears to have a yellowish hue.,attribute,UNCERTAIN,0.5
071028358,071028358_3,The bowl is located on a small table.,attribute,UNCERTAIN,0.5
071028358,071028358_4,The bowl is positioned behind the telephone.,spatial,UNCERTAIN,0.5
06270137,06270137_0,The coffee maker is located near the center-right of the image.,spatial,UNCERTAIN,0.5
06270137,06270137_1,There is a black object to the right of the coffee maker.,spatial,UNCERTAIN,0.5
06270137,06270137_2,"This black object appears to have a handle and a spout, which are characteristic of a coffee pot.",attribute,UNCERTAIN,0.5
06270137,06270137_3,"The object is positioned on a counter, which is typical for a coffee pot.",object_existence,CONTRADICTED,0.9
06270137,06270137_4,The shape and size of the object match that of a standard coffee pot.,object_existence,CONTRADICTED,0.9
05957401,05957401_0,The person is wearing a black gas mask.,action,UNCERTAIN,0.5
05957401,05957401_1,The person is wearing a white shirt.,action,UNCERTAIN,0.5
05957401,05957401_2,The person is wearing a striped tie.,action,UNCERTAIN,0.5
05957401,05957401_3,The background is red.,attribute,UNCERTAIN,0.5
05957401,05957401_4,The suit jacket is dark brown.,attribute,SUPPORTED,0.9
11649314,11649314_0,The pizza in the middle has a golden-brown crust.,attribute,UNCERTAIN,0.5
11649314,11649314_1,There are various toppings on the pizza in the middle.,object_existence,SUPPORTED,0.9
11649314,11649314_2,The toppings include green vegetables.,attribute,UNCERTAIN,0.5
11649314,11649314_3,The toppings also include red pieces that resemble tomatoes.,attribute,UNCERTAIN,0.5
11649314,11649314_4,The cheese appears to be white and melted.,attribute,UNCERTAIN,0.5
02623130,02623130_0,The woman is wearing a white wedding dress.,action,SUPPORTED,0.9
02623130,02623130_1,The man is wearing a black suit with a red tie.,action,SUPPORTED,0.9
02623130,02623130_2,The woman is holding a white umbrella.,action,SUPPORTED,0.9
02623130,02623130_3,There is a small object in the woman's hand that appears to be a purse.,attribute,UNCERTAIN,0.5
02623130,02623130_4,"The purse is light-colored, possibly white or cream.",attribute,UNCERTAIN,0.5
12169621,12169621_0,There is a circular table with a magazine on it.,object_existence,SUPPORTED,0.9
12169621,12169621_1,The table has a white surface.,attribute,UNCERTAIN,0.5
12169621,12169621_2,The table is positioned to the left of the bed.,spatial,SUPPORTED,0.9
12169621,12169621_3,There is no square table or ottoman visible in the image.,attribute,UNCERTAIN,0.5
12169621,12169621_4,The floor is covered with striped carpet.,attribute,UNCERTAIN,0.5
06914013,06914013_0,There are three people in the image.,object_existence,CONTRADICTED,0.9
06914013,06914013_1,The person in the middle is wearing a backpack.,action,SUPPORTED,0.9
06914013,06914013_2,The person in the middle is standing behind the person who is sitting.,spatial,UNCERTAIN,0.5
06914013,06914013_3,The pine trees are located to the right of the person in the middle.,spatial,SUPPORTED,0.9
06914013,06914013_4,"The image is in black and white, so colors cannot be determined.",attribute,UNCERTAIN,0.5
08173783,08173783_0,The man is wearing dark pants.,action,SUPPORTED,0.9
08173783,08173783_1,The pants appear to be jeans due to their color and texture.,text_ocr,UNCERTAIN,0.5
08173783,08173783_2,The man is walking away from the camera.,action,SUPPORTED,0.9
08173783,08173783_3,There is a fire burning in the background.,attribute,UNCERTAIN,0.5
08173783,08173783_4,The man's pants are visible up to his knees.,object_existence,CONTRADICTED,0.9
16229883,16229883_0,The plate to the right of the broccoli contains white rice.,spatial,SUPPORTED,0.9
16229883,16229883_1,There are green vegetables mixed into the rice.,attribute,UNCERTAIN,0.5
16229883,16229883_2,The rice appears to have some green peas.,attribute,UNCERTAIN,0.5
16229883,16229883_3,The plate is white and oval-shaped.,attribute,SUPPORTED,0.9
16229883,16229883_4,The broccoli is in a separate dish in front of the rice.,spatial,UNCERTAIN,0.5
10682862,10682862_0,There is a white rectangular plate with food items.,attribute,UNCERTAIN,0.5
10682862,10682862_1,A bowl of salad is located on the left side of the plate.,object_existence,SUPPORTED,0.9
10682862,10682862_2,A small square dish containing a creamy substance is in the center of the plate.,attribute,UNCERTAIN,0.5
10682862,10682862_3,"To the right of the creamy dish, there are sliced vegetables.",spatial,UNCERTAIN,0.5
10682862,10682862_4,The vegetables include cucumber slices and tomato slices.,object_existence,SUPPORTED,0.9
12366045,12366045_0,The animal has four legs.,object_existence,CONTRADICTED,0.9
12366045,12366045_1,The animal has a long mane.,object_existence,CONTRADICTED,0.9
12366045,12366045_2,The animal is being ridden by a person.,object_existence,SUPPORTED,0.9
12366045,12366045_3,The animal has a white coat with gray patches.,attribute,UNCERTAIN,0.5
12366045,12366045_4,The animal is splashing through water.,object_existence,SUPPORTED,0.9
05643181,05643181_0,There are several vegetables in the image.,object_existence,SUPPORTED,0.9
05643181,05643181_1,The container appears to be a clear plastic bag.,attribute,UNCERTAIN,0.5
05643181,05643181_2,The vegetables are arranged in a pile.,object_existence,SUPPORTED,0.9
05643181,05643181_3,"To the right of the container, there is a bunch of leafy greens.",spatial,UNCERTAIN,0.5
05643181,05643181_4,The leafy greens appear to be arugula.,attribute,UNCERTAIN,0.5
19229391,19229391_0,The dark drink is in a glass.,attribute,UNCERTAIN,0.5
19229391,19229391_1,The glass is on the left side of the image.,attribute,UNCERTAIN,0.5
19229391,19229391_2,"The glass contains a dark liquid, possibly wine.",attribute,UNCERTAIN,0.5
19229391,19229391_3,The bowl with the stew is on the right side of the image.,object_existence,SUPPORTED,0.9
19229391,19229391_4,The red placemat is beneath both the glass and the bowl.,spatial,UNCERTAIN,0.5
07358691,07358691_0,The vase is located on the kitchen island.,object_existence,SUPPORTED,0.9
07358691,07358691_1,The vase has a blue hue.,attribute,UNCERTAIN,0.5
07358691,07358691_2,There are no brown vases visible in the image.,attribute,UNCERTAIN,0.5
07358691,07358691_3,The vase is distinct from other objects in terms of color.,object_existence,SUPPORTED,0.9
07358691,07358691_4,The lighting in the room highlights the vase's color.,object_existence,CONTRADICTED,0.9
09296945,09296945_0,The person in the foreground is wearing a bright orange coat.,action,SUPPORTED,0.9
09296945,09296945_1,The person second from the right is wearing a dark jacket.,action,SUPPORTED,0.9
09296945,09296945_2,The person third from the right is wearing a red jacket.,action,SUPPORTED,0.9
09296945,09296945_3,The person fourth from the right is wearing a black jacket.,action,SUPPORTED,0.9
09296945,09296945_4,The person fifth from the right is wearing a red jacket.,action,SUPPORTED,0.9
02774751,02774751_0,The sandwich is on the left side of the plate.,object_existence,CONTRADICTED,0.9
02774751,02774751_1,The bird is on the right side of the plate.,object_existence,SUPPORTED,0.9
02774751,02774751_2,The fork is partially visible under the sandwich.,spatial,UNCERTAIN,0.5
02774751,02774751_3,The knife is to the right of the fork.,spatial,UNCERTAIN,0.5
02774751,02774751_4,The plate is white with a blue rim.,attribute,UNCERTAIN,0.5
06869103,06869103_0,The person has short black hair.,attribute,UNCERTAIN,0.5
06869103,06869103_1,The hair appears to be neatly styled.,object_existence,SUPPORTED,0.9
06869103,06869103_2,The hair length is consistent with a typical short haircut.,attribute,UNCERTAIN,0.5
06869103,06869103_3,There are no visible extensions or layers that would suggest longer hair.,object_existence,SUPPORTED,0.9
06869103,06869103_4,The hair is dark and contrasts with the lighter skin tone.,object_existence,SUPPORTED,0.9
19772922,19772922_0,The frisbee is yellow.,attribute,CONTRADICTED,0.9
19772922,19772922_1,The person is wearing a blue shirt.,action,SUPPORTED,0.9
19772922,19772922_2,The person is wearing black shorts.,action,SUPPORTED,0.9
19772922,19772922_3,The person has white shoes.,attribute,UNCERTAIN,0.5
19772922,19772922_4,The frisbee is in the air and appears to be moving towards the person.,object_existence,SUPPORTED,0.9
19772922,19772922_5,The person's body is oriented towards the frisbee.,object_existence,CONTRADICTED,0.9
19772922,19772922_6,The frisbee is positioned to the left of the person when considering their body orientation.,spatial,UNCERTAIN,0.5
18278638,18278638_0,"The pizza has a glossy, brown sauce.",attribute,UNCERTAIN,0.5
18278638,18278638_1,There are chunks of a white vegetable scattered across the surface.,attribute,UNCERTAIN,0.5
18278638,18278638_2,The white vegetable appears to be cooked and slightly caramelized.,attribute,UNCERTAIN,0.5
18278638,18278638_3,The pizza has a golden-brown crust.,attribute,UNCERTAIN,0.5
18278638,18278638_4,The toppings include what looks like mushrooms and possibly onions.,object_existence,CONTRADICTED,0.9
00439981,00439981_0,The girl in the green shirt has dark hair.,attribute,UNCERTAIN,0.5
00439981,00439981_1,The girl in the yellow shirt has light brown hair.,attribute,UNCERTAIN,0.5
00439981,00439981_2,The woman at the head of the table has curly brown hair.,attribute,UNCERTAIN,0.5
00439981,00439981_3,The tablecloth is white.,attribute,SUPPORTED,0.9
00439981,00439981_4,There are plates with food on the table.,object_existence,SUPPORTED,0.9
13713281,13713281_0,The car in the middle of the picture has a blue body.,attribute,UNCERTAIN,0.5
13713281,13713281_1,"The car's license plate is visible and reads ""YD9 ZSU"".",text_ocr,UNCERTAIN,0.5
13713281,13713281_2,"The car has a yellow and blue livery, indicating it might be a police vehicle.",attribute,UNCERTAIN,0.5
13713281,13713281_3,"There are other vehicles around, but the car in the middle is distinct due to its color and markings.",attribute,UNCERTAIN,0.5
13713281,13713281_4,"The car is positioned between two other vehicles, with a motorcycle to the left and another car behind it.",spatial,UNCERTAIN,0.5
09270883,09270883_0,The child is wearing a red and white striped hat.,action,SUPPORTED,0.9
09270883,09270883_1,The child is holding a banana.,action,SUPPORTED,0.9
09270883,09270883_2,There are oranges in the background.,attribute,UNCERTAIN,0.5
09270883,09270883_3,"The child is sitting in a shopping cart labeled ""CITY MARKET.""",text_ocr,UNCERTAIN,0.5
09270883,09270883_4,The child is wearing a red jacket.,action,SUPPORTED,0.9
18544222,18544222_0,The image shows people playing ultimate frisbee.,action,SUPPORTED,0.9
18544222,18544222_1,There are spectators in the background.,attribute,UNCERTAIN,0.5
18544222,18544222_2,The players are wearing athletic attire.,action,SUPPORTED,0.9
18544222,18544222_3,The field is grassy.,object_existence,CONTRADICTED,0.9
18544222,18544222_4,Trees are visible in the background.,attribute,UNCERTAIN,0.5
18544222,18544222_5,The sky appears overcast.,object_existence,CONTRADICTED,0.9
18544222,18544222_6,Some players are wearing white shirts with pink logos.,action,SUPPORTED,0.9
18544222,18544222_7,The players are actively engaged in the game.,object_existence,SUPPORTED,0.9
18544222,18544222_8,The camera is being used by someone in the background.,attribute,UNCERTAIN,0.5
18544222,18544222_9,The event seems to be taking place during the day.,object_existence,CONTRADICTED,0.9
10421513,10421513_0,The laptop is positioned to the right of the cup.,spatial,SUPPORTED,0.9
10421513,10421513_1,The laptop has a black screen.,attribute,UNCERTAIN,0.5
10421513,10421513_2,The laptop's body appears to be black.,attribute,UNCERTAIN,0.5
10421513,10421513_3,The cup is transparent with a green liquid inside.,attribute,UNCERTAIN,0.5
10421513,10421513_4,The laptop is connected to a white cable.,attribute,UNCERTAIN,0.5
13673034,13673034_0,The person is wearing brown pants.,action,SUPPORTED,0.9
13673034,13673034_1,The snowboard bindings are blue and white.,attribute,CONTRADICTED,0.9
13673034,13673034_2,There is a red bag leaning against the tree.,attribute,UNCERTAIN,0.5
13673034,13673034_3,The person is holding skis.,action,SUPPORTED,0.9
13673034,13673034_4,The snow appears to be white and undisturbed except for the tracks made by the skis.,attribute,UNCERTAIN,0.5
17536415,17536415_0,The animals have long necks.,object_existence,CONTRADICTED,0.9
17536415,17536415_1,The animals have a pattern of dark brown spots on a lighter background.,attribute,UNCERTAIN,0.5
17536415,17536415_2,The animals are standing in a natural environment with trees.,action,SUPPORTED,0.9
17536415,17536415_3,There are two animals in the image.,object_existence,CONTRADICTED,0.9
17536415,17536415_4,The animals have ossicones on their heads.,object_existence,CONTRADICTED,0.9
17808207,17808207_0,The person is wearing a black jacket.,action,SUPPORTED,0.9
17808207,17808207_1,The teddy bear is dressed in a red uniform.,attribute,UNCERTAIN,0.5
17808207,17808207_2,There are shelves with various items behind the teddy bear.,spatial,UNCERTAIN,0.5
17808207,17808207_3,The person is holding a brown bag.,action,SUPPORTED,0.9
17808207,17808207_4,The teddy bear has a white belt around its waist.,attribute,UNCERTAIN,0.5
1185988,1185988_0,There is a trashcan on the left side of the table.,object_existence,SUPPORTED,0.9
1185988,1185988_1,"To the right of the trashcan, there is a computer monitor.",spatial,UNCERTAIN,0.5
1185988,1185988_2,The computer monitor is turned on and displaying content.,action,SUPPORTED,0.9
1185988,1185988_3,"To the right of the monitor, there is a laptop.",spatial,UNCERTAIN,0.5
1185988,1185988_4,The laptop is open and appears to be powered on.,attribute,UNCERTAIN,0.5
10560405,10560405_0,The napkins are located on the left side of the counter.,object_existence,SUPPORTED,0.9
10560405,10560405_1,There are two stacks of napkins.,object_existence,SUPPORTED,0.9
10560405,10560405_2,The napkins are positioned near the microwave.,spatial,UNCERTAIN,0.5
10560405,10560405_3,The napkins are placed on a stand.,object_existence,SUPPORTED,0.9
10560405,10560405_4,The napkins are white and neatly folded.,attribute,SUPPORTED,0.9
1836601,1836601_0,The surfer is positioned on the right side of the wave.,object_existence,SUPPORTED,0.9
1836601,1836601_1,The wave is breaking towards the left side of the image.,object_existence,CONTRADICTED,0.9
1836601,1836601_2,The surfer's shadow is cast towards the left side of the image.,object_existence,CONTRADICTED,0.9
1836601,1836601_3,The surfboard is angled towards the left side of the image.,object_existence,SUPPORTED,0.9
1836601,1836601_4,The water spray is directed towards the left side of the image.,object_existence,CONTRADICTED,0.9
00232878,00232878_0,There is a banner with text and images on the fence.,text_ocr,UNCERTAIN,0.5
00232878,00232878_1,The bus is white and purple.,attribute,SUPPORTED,0.9
00232878,00232878_2,People are standing near the bus.,spatial,UNCERTAIN,0.5
00232878,00232878_3,A man is visible behind the fence.,spatial,UNCERTAIN,0.5
00232878,00232878_4,The man appears to be holding an object that resembles a guitar.,action,SUPPORTED,0.9
111273,111273_0,The sky appears to be a light gray color.,attribute,UNCERTAIN,0.5
111273,111273_1,There are no distinct colors other than shades of gray in the sky.,attribute,UNCERTAIN,0.5
111273,111273_2,The sky does not have any visible clouds that would suggest a different color.,object_existence,SUPPORTED,0.9
111273,111273_3,The lighting in the image suggests it might be overcast.,object_existence,CONTRADICTED,0.9
111273,111273_4,The overall tone of the sky is consistent with a cloudy day.,object_existence,SUPPORTED,0.9
101013349,101013349_0,The object on the tray is a pizza.,object_existence,CONTRADICTED,0.9
101013349,101013349_1,The pizza has a heart shape.,object_existence,SUPPORTED,0.9
101013349,101013349_2,The pizza is topped with tomato sauce and cheese.,object_existence,SUPPORTED,0.9
101013349,101013349_3,There are other pizzas in the background.,attribute,UNCERTAIN,0.5
101013349,101013349_4,The setting appears to be a pizzeria.,object_existence,CONTRADICTED,0.9
17863555,17863555_0,There is a plate with food on the left side.,object_existence,SUPPORTED,0.9
17863555,17863555_1,The plate contains lettuce and what appears to be a slice of tomato.,object_existence,SUPPORTED,0.9
17863555,17863555_2,There is a small piece of onion visible near the tomato.,spatial,UNCERTAIN,0.5
17863555,17863555_3,The onion is positioned to the left of the tomato.,spatial,SUPPORTED,0.9
17863555,17863555_4,The tomato is located on the right side of the plate relative to the onion.,object_existence,SUPPORTED,0.9
10472185,10472185_0,The sidewalk is made of brick.,object_existence,SUPPORTED,0.9
10472185,10472185_1,The bricks are laid in a pattern.,object_existence,CONTRADICTED,0.9
10472185,10472185_2,There is a curved section of the sidewalk.,object_existence,SUPPORTED,0.9
10472185,10472185_3,The bricks are reddish-brown in color.,attribute,UNCERTAIN,0.5
10472185,10472185_4,The sidewalk is bordered by a concrete curb.,attribute,UNCERTAIN,0.5
09427112,09427112_0,There is a mirror above the sink.,spatial,SUPPORTED,0.9
09427112,09427112_1,A dispenser is mounted on the wall to the left of the mirror.,spatial,SUPPORTED,0.9
09427112,09427112_2,A painting is reflected in the mirror.,object_existence,SUPPORTED,0.9
09427112,09427112_3,The painting appears to be to the right of the dispenser when viewed through the mirror.,spatial,UNCERTAIN,0.5
09427112,09427112_4,The reflection shows the painting positioned to the right of the dispenser.,spatial,SUPPORTED,0.9
151054913,151054913_0,The motorcycle is yellow and black.,attribute,UNCERTAIN,0.5
151054913,151054913_1,The person is performing a trick on the motorcycle.,object_existence,SUPPORTED,0.9
151054913,151054913_2,The black mirror is located on the right side of the motorcycle.,attribute,UNCERTAIN,0.5
151054913,151054913_3,The background includes a white house with windows.,attribute,UNCERTAIN,0.5
151054913,151054913_4,The sky is blue with some clouds.,attribute,SUPPORTED,0.9
00485133,00485133_0,There is a refrigerator on the left side of the image.,object_existence,SUPPORTED,0.9
00485133,00485133_1,The refrigerator has a decorative item on top of it.,spatial,UNCERTAIN,0.5
00485133,00485133_2,The decorative item appears to be a small figurine.,attribute,UNCERTAIN,0.5
00485133,00485133_3,The figurine resembles a dog.,object_existence,CONTRADICTED,0.9
00485133,00485133_4,The dog is positioned on top of the refrigerator.,spatial,SUPPORTED,0.9
05134910,05134910_0,There are multiple pots on the stove.,object_existence,SUPPORTED,0.9
05134910,05134910_1,A person is standing behind the stove.,spatial,UNCERTAIN,0.5
05134910,05134910_2,The person is wearing a black shirt with a graphic design.,text_ocr,UNCERTAIN,0.5
05134910,05134910_3,There are containers to the right of the stove.,spatial,UNCERTAIN,0.5
05134910,05134910_4,A small bottle is located among the containers to the right of the stove.,spatial,UNCERTAIN,0.5
14150782,14150782_0,There are multiple jackets on the bed.,object_existence,SUPPORTED,0.9
14150782,14150782_1,One jacket has a pink color with yellow polka dots.,attribute,UNCERTAIN,0.5
14150782,14150782_2,Another jacket is red.,attribute,UNCERTAIN,0.5
14150782,14150782_3,A third jacket is black.,attribute,CONTRADICTED,0.9
14150782,14150782_4,The bed is covered with various jackets of different colors.,attribute,UNCERTAIN,0.5
07125890,07125890_0,The dress has a strapless design.,text_ocr,UNCERTAIN,0.5
07125890,07125890_1,The dress appears to have a dark color.,object_existence,SUPPORTED,0.9
07125890,07125890_2,"There is a light reflection on the fabric, suggesting it might be a darker shade like black or navy blue.",attribute,UNCERTAIN,0.5
07125890,07125890_3,The dress is worn by a person with blonde hair.,object_existence,SUPPORTED,0.9
07125890,07125890_4,The dress contrasts with the lighter background.,attribute,UNCERTAIN,0.5
08264630,08264630_0,The sandwich is cut into two halves.,object_existence,SUPPORTED,0.9
08264630,08264630_1,The lettuce is green and visible in both halves.,attribute,UNCERTAIN,0.5
08264630,08264630_2,The tomato slices are red and located in the middle of the sandwich.,attribute,SUPPORTED,0.9
08264630,08264630_3,The meat appears to be brown and is located near the top of the sandwich.,spatial,UNCERTAIN,0.5
08264630,08264630_4,The fries are golden-brown and placed on top of the sandwich.,spatial,UNCERTAIN,0.5
02705797,02705797_0,The person is engaged in kiteboarding.,object_existence,SUPPORTED,0.9
02705797,02705797_1,The individual is wearing a wetsuit.,action,SUPPORTED,0.9
02705797,02705797_2,The person is holding onto a control bar connected to a kite.,action,SUPPORTED,0.9
02705797,02705797_3,There is a green board under the person's feet.,spatial,UNCERTAIN,0.5
02705797,02705797_4,"The person is airborne, indicating they are being lifted by the kite.",object_existence,SUPPORTED,0.9
02605054,02605054_0,The toilet seat is raised.,object_existence,SUPPORTED,0.9
02605054,02605054_1,There is a yellow drill on the floor.,attribute,UNCERTAIN,0.5
02605054,02605054_2,The shower door has a gold frame.,attribute,UNCERTAIN,0.5
02605054,02605054_3,The walls are painted white.,attribute,SUPPORTED,0.9
02605054,02605054_4,The floor is tiled with greenish-gray tiles.,attribute,UNCERTAIN,0.5
15431506,15431506_0,The man is wearing a beige shirt.,action,SUPPORTED,0.9
15431506,15431506_1,The woman is wearing a black long-sleeve shirt.,action,SUPPORTED,0.9
15431506,15431506_2,The dog is wearing a green harness.,action,SUPPORTED,0.9
15431506,15431506_3,The man is kneeling down.,object_existence,SUPPORTED,0.9
15431506,15431506_4,The woman is standing up.,action,SUPPORTED,0.9
15431506,15431506_5,The man is holding the dog's leash.,action,SUPPORTED,0.9
051014509,051014509_0,There are several trucks parked in the image.,object_existence,SUPPORTED,0.9
051014509,051014509_1,The person wearing a shirt is walking towards the camera.,action,SUPPORTED,0.9
051014509,051014509_2,The trucks are positioned to the right of the person.,spatial,CONTRADICTED,0.9
051014509,051014509_3,The person is wearing a white shirt.,action,SUPPORTED,0.9
051014509,051014509_4,The trucks have distinct colors and designs.,text_ocr,UNCERTAIN,0.5
02156391,02156391_0,There is a yellow object near the sidewalk.,spatial,UNCERTAIN,0.5
02156391,02156391_1,The yellow object has a circular top.,attribute,UNCERTAIN,0.5
02156391,02156391_2,The yellow object is located on the left side of the image.,attribute,UNCERTAIN,0.5
02156391,02156391_3,The yellow object is positioned close to the curb.,attribute,UNCERTAIN,0.5
02156391,02156391_4,The yellow object appears to have a design typical of fire hydrants.,text_ocr,UNCERTAIN,0.5
18342661,18342661_0,The man is holding a large bubble wand.,action,SUPPORTED,0.9
18342661,18342661_1,There are women in the background.,attribute,UNCERTAIN,0.5
18342661,18342661_2,A bicycle is partially visible on the left side of the image.,object_existence,CONTRADICTED,0.9
18342661,18342661_3,The man is positioned to the right of the bicycle.,spatial,UNCERTAIN,0.5
18342661,18342661_4,The women are further back in the scene.,object_existence,SUPPORTED,0.9
17208249,17208249_0,The plate contains roasted meat.,object_existence,SUPPORTED,0.9
17208249,17208249_1,There are roasted potatoes on the plate.,object_existence,CONTRADICTED,0.9
17208249,17208249_2,There are carrots on the plate.,object_existence,CONTRADICTED,0.9
17208249,17208249_3,There is broccoli on the plate.,object_existence,SUPPORTED,0.9
17208249,17208249_4,There is cauliflower on the plate.,object_existence,SUPPORTED,0.9
17528451,17528451_0,The chair has a white frame.,attribute,UNCERTAIN,0.5
17528451,17528451_1,The seat cushion is pink.,attribute,SUPPORTED,0.9
17528451,17528451_2,There are no visible metal parts on the chair.,attribute,UNCERTAIN,0.5
17528451,17528451_3,The background includes a cobblestone street.,attribute,UNCERTAIN,0.5
17528451,17528451_4,There are plants behind the chair.,spatial,UNCERTAIN,0.5
03884579,03884579_0,The refrigerator is on the left side of the image.,object_existence,SUPPORTED,0.9
03884579,03884579_1,There is a towel hanging on the oven handle.,object_existence,SUPPORTED,0.9
03884579,03884579_2,The microwave is above the stove.,spatial,SUPPORTED,0.9
03884579,03884579_3,The cabinets are white and located above the countertop.,spatial,SUPPORTED,0.9
03884579,03884579_4,The stove has a black cooktop.,attribute,UNCERTAIN,0.5
02812779,02812779_0,The animals are horses.,object_existence,CONTRADICTED,0.9
02812779,02812779_1,There are two horses pulling the carriage.,object_existence,SUPPORTED,0.9
02812779,02812779_2,The horses have black coats.,attribute,UNCERTAIN,0.5
02812779,02812779_3,The horses have yellow wheels on their carriages.,attribute,UNCERTAIN,0.5
02812779,02812779_4,The horses are harnessed together.,object_existence,SUPPORTED,0.9
14647251,14647251_0,The lamp is on the right side of the bed.,object_existence,SUPPORTED,0.9
14647251,14647251_1,There are two pillows on the bed.,object_existence,SUPPORTED,0.9
14647251,14647251_2,The lamp is positioned between the pillows and the wall.,spatial,UNCERTAIN,0.5
14647251,14647251_3,The lamp is closer to the wall than the pillows.,object_existence,SUPPORTED,0.9
14647251,14647251_4,The lamp is not to the left of any pillow.,spatial,SUPPORTED,0.9
08555951,08555951_0,The person is sitting in a chair.,action,SUPPORTED,0.9
08555951,08555951_1,There is a pillow behind the person.,spatial,UNCERTAIN,0.5
08555951,08555951_2,The pillow appears to be white.,attribute,UNCERTAIN,0.5
08555951,08555951_3,The person is wearing a white shirt.,action,SUPPORTED,0.9
08555951,08555951_4,The room is dimly lit.,object_existence,CONTRADICTED,0.9
08709105,08709105_0,The man is shirtless.,object_existence,SUPPORTED,0.9
08709105,08709105_1,The man is wearing shorts.,action,SUPPORTED,0.9
08709105,08709105_2,The man is holding a paddle.,action,SUPPORTED,0.9
08709105,08709105_3,There is a boat in the background.,attribute,UNCERTAIN,0.5
08709105,08709105_4,The man is standing on a paddleboard.,action,SUPPORTED,0.9
00725545,00725545_0,The chair has a smooth surface.,object_existence,SUPPORTED,0.9
00725545,00725545_1,The chair appears to have a plastic-like texture.,text_ocr,UNCERTAIN,0.5
00725545,00725545_2,The chair is transparent in parts.,object_existence,SUPPORTED,0.9
00725545,00725545_3,The chair has a modern design.,text_ocr,UNCERTAIN,0.5
00725545,00725545_4,The chair is lightweight.,object_existence,SUPPORTED,0.9
01107251,01107251_0,The woman is sitting on the left side of the bench.,action,SUPPORTED,0.9
01107251,01107251_1,The man is sitting on the right side of the bench.,action,SUPPORTED,0.9
01107251,01107251_2,There is a black bag on the left side of the bench.,attribute,UNCERTAIN,0.5
01107251,01107251_3,The bag appears to be made of leather.,object_existence,SUPPORTED,0.9
01107251,01107251_4,The bag is positioned behind the woman's legs.,spatial,UNCERTAIN,0.5
04978978,04978978_0,The monitor is turned on.,object_existence,SUPPORTED,0.9
04978978,04978978_1,The screen displays a desktop background.,attribute,UNCERTAIN,0.5
